,Rshoulder_x,Rshoulder_y,Lshoulder_x,Lshoulder_y,Rhip_x,Rhip_y,Lhip_x,Lhip_y,Rknee_x,Rknee_y,Lknee_x,Lknee_y,Rankle_x,Rankle_y,Lankle_x,Lankle_y,Rknee_angle,Lknee_angle,Rhip_angle,Lhip_angle,labels
0,0.41358262300491333,0.5744144320487976,0.5420218110084534,0.5700125098228455,0.44127100706100464,0.7866945862770081,0.5162459015846252,0.7761552333831787,0.35924428701400757,0.7464767098426819,0.5900116562843323,0.7529762983322144,0.38884979486465454,0.9404474496841431,0.549903929233551,0.949451744556427,124.79682143114047,118.9815605950024,123.55013195043898,114.5711697499123,1.0
1,0.41251540184020996,0.5751609206199646,0.5416258573532104,0.5719735026359558,0.4380090832710266,0.789280116558075,0.5138300657272339,0.7799770832061768,0.3523627519607544,0.7421079874038696,0.5923517346382141,0.7486185431480408,0.38892409205436707,0.9398426413536072,0.5503308773040771,0.9510688185691833,129.32074806771715,123.49576281245919,125.63485876428037,119.38128805325314,1.0
2,0.4163355231285095,0.5706976056098938,0.5390502214431763,0.5720323920249939,0.43807750940322876,0.7829221487045288,0.5129237771034241,0.7784684300422668,0.3675892949104309,0.7464933395385742,0.5796687602996826,0.7468801736831665,0.3911663889884949,0.9408902525901794,0.5484115481376648,0.9535919427871704,124.24548629612522,123.92533412076685,123.1796737328616,122.53966822891947,1.0
3,0.415167897939682,0.5648507475852966,0.5330442786216736,0.5628081560134888,0.43402647972106934,0.7689849734306335,0.5097957253456116,0.7630115747451782,0.37558460235595703,0.7457367777824402,0.5729117393493652,0.748447060585022,0.3906696140766144,0.9393957853317261,0.5479243397712708,0.9544965624809265,116.14672103433776,109.9084304068924,116.97086504604376,109.6177816407554,1.0
4,0.4186379313468933,0.5593956112861633,0.5422300100326538,0.559467077255249,0.4349556565284729,0.7695462703704834,0.5141904950141907,0.764460563659668,0.37516194581985474,0.7465644478797913,0.5755888223648071,0.7494490742683411,0.39076441526412964,0.9393268823623657,0.5478650331497192,0.9525352716445923,115.65187041646226,111.51245338778415,115.46433489634951,111.52764212705677,1.0
5,0.4188860356807709,0.5564588308334351,0.5453755855560303,0.5580953359603882,0.43753957748413086,0.7672725915908813,0.5174875855445862,0.7646164298057556,0.3740716278553009,0.7466433048248291,0.5763843059539795,0.745557963848114,0.3915143311023712,0.9368718266487122,0.5479147434234619,0.9510928988456726,113.24495645955798,115.81724431208532,113.06252316265544,115.62166210070025,1.0
6,0.41794508695602417,0.5485972762107849,0.5471412539482117,0.549555242061615,0.43797287344932556,0.7514422535896301,0.5183582901954651,0.7508940100669861,0.37371915578842163,0.7459433078765869,0.5771281719207764,0.7454961538314819,0.39118653535842896,0.9352776408195496,0.5478811860084534,0.9500635266304016,100.1625587443332,103.38417646556508,100.53034532710626,103.38349916054355,1.0
7,0.41826725006103516,0.5359829664230347,0.5456969141960144,0.5373280048370361,0.4378754198551178,0.7426639199256897,0.5185629725456238,0.743628203868866,0.37206050753593445,0.7523249387741089,0.5769175291061401,0.7492416501045227,0.39022213220596313,0.934600830078125,0.5477949380874634,0.9510328769683838,87.3392128012469,92.7175575313367,87.06867618867227,91.99821359306137,1.0
8,0.4183402955532074,0.5581448674201965,0.5452608466148376,0.5596258640289307,0.43894633650779724,0.7725009322166443,0.5187616944313049,0.7714418768882751,0.3734620213508606,0.7504212260246277,0.5772253274917603,0.7498919367790222,0.3914189636707306,0.9348938465118408,0.5467807054519653,0.955509603023529,114.19261753596813,118.65636207781662,114.1238142523196,117.36501361652675,1.0
9,0.41896551847457886,0.5618287920951843,0.5460013747215271,0.5642893314361572,0.44045186042785645,0.7761901021003723,0.5182206630706787,0.7747386693954468,0.37119346857070923,0.746235191822052,0.5801270604133606,0.7485949993133545,0.3916892111301422,0.9392637014389038,0.5470230579376221,0.9535295963287354,119.44988872874407,122.07078444543728,119.1128200997335,120.4147484221057,1.0
