,Rshoulder_x,Rshoulder_y,Lshoulder_x,Lshoulder_y,Rhip_x,Rhip_y,Lhip_x,Lhip_y,Rknee_x,Rknee_y,Lknee_x,Lknee_y,Rankle_x,Rankle_y,Lankle_x,Lankle_y,Rknee_angle,Lknee_angle,Rhip_angle,Lhip_angle,labels
0,0.3922951817512512,0.3410704731941223,0.5093203186988831,0.32956305146217346,0.433510959148407,0.5380195379257202,0.49739471077919006,0.5158027410507202,0.4439215660095215,0.7188444137573242,0.5050718784332275,0.5278190970420837,0.4618833065032959,0.8989400267601013,0.4933432936668396,0.7574719786643982,2.4004846309752566,35.497839245781535,8.524737689139187,36.23808688771322,2.0
1,0.3923974335193634,0.3420049250125885,0.5111942291259766,0.33008310198783875,0.43366703391075134,0.5405444502830505,0.4977158010005951,0.5200486779212952,0.4454699456691742,0.7229788899421692,0.5058517456054688,0.5307921171188354,0.46191319823265076,0.8981727957725525,0.49249953031539917,0.7581665515899658,1.6602368798564555,40.49718440065078,8.040928876738235,41.19488321792963,2.0
2,0.3927329182624817,0.3419125974178314,0.5120557546615601,0.3302086591720581,0.43368443846702576,0.540984570980072,0.4977184236049652,0.5207647085189819,0.44554486870765686,0.7215874791145325,0.5045856237411499,0.5306136608123779,0.4615292549133301,0.8966414332389832,0.4908439517021179,0.7569299936294556,1.4599843308838274,38.36087639881782,7.86698344127106,39.1890027568717,2.0
3,0.39300861954689026,0.3415137231349945,0.5118167400360107,0.3303716778755188,0.43328428268432617,0.5381101965904236,0.49704909324645996,0.5168352723121643,0.44531741738319397,0.7163945436477661,0.5010276436805725,0.5253097414970398,0.46174493432044983,0.8993262648582458,0.4868372082710266,0.7504850029945374,1.2702057363294728,28.754859803400024,7.716413812811311,29.677167109931418,2.0
4,0.39306604862213135,0.3412276804447174,0.5120633840560913,0.3295508325099945,0.4333060383796692,0.5378761291503906,0.4953169822692871,0.5146278142929077,0.44389086961746216,0.7219001650810242,0.49757522344589233,0.47547176480293274,0.4663545489311218,0.9014508128166199,0.48394331336021423,0.6955626010894775,3.8392985147343666,179.75651625381892,8.2727752578092,178.13051500732342,2.0
5,0.3934608995914459,0.3379945456981659,0.5121403932571411,0.32520735263824463,0.4325607717037201,0.5352885723114014,0.49343356490135193,0.5101457238197327,0.44467034935951233,0.7118082642555237,0.49300193786621094,0.4291980564594269,0.46845102310180664,0.896626889705658,0.4935913681983948,0.6384235620498657,3.4075333186183343,179.8559051462867,7.285221690690747,173.9185726715199,2.0
6,0.39373090863227844,0.3379513621330261,0.5123888254165649,0.3254241645336151,0.43130192160606384,0.5316043496131897,0.49304038286209106,0.5090479850769043,0.44254177808761597,0.7105135321617126,0.4914425015449524,0.4897228181362152,0.4688534736633301,0.899009644985199,0.4908364415168762,0.7068290710449219,4.3515805897580435,175.11336724058754,7.384820416534467,169.25824949863545,2.0
7,0.39365077018737793,0.34033849835395813,0.5129207372665405,0.3287428319454193,0.43134379386901855,0.5312060117721558,0.49677664041519165,0.511309802532196,0.4421369135379791,0.7111254930496216,0.4946029782295227,0.5782335996627808,0.45755067467689514,0.9107181429862976,0.4976210594177246,0.7962655425071716,0.9829844114519517,2.6533528209058943,7.738199744167616,3.193133521292509,2.0
8,0.39635366201400757,0.3419721722602844,0.5138532519340515,0.33097779750823975,0.4316914677619934,0.5284303426742554,0.4981093406677246,0.5086982846260071,0.4437359869480133,0.713503897190094,0.4945913255214691,0.6061444878578186,0.45721569657325745,0.912542462348938,0.49598854780197144,0.8167725801467896,0.15085207465776307,2.4476731521774298,7.007958698501255,2.994904182736775,2.0
9,0.3988359570503235,0.34113645553588867,0.5152544379234314,0.3307485282421112,0.4364893436431885,0.536316990852356,0.49829792976379395,0.5163105726242065,0.44629088044166565,0.7214621901512146,0.4928521513938904,0.49600380659103394,0.4664946496486664,0.906328022480011,0.4835433065891266,0.713792622089386,3.2066409052356732,162.5404227496408,7.888722128667695,159.76675821357554,2.0
