,Rshoulder_x,Rshoulder_y,Lshoulder_x,Lshoulder_y,Rhip_x,Rhip_y,Lhip_x,Lhip_y,Rknee_x,Rknee_y,Lknee_x,Lknee_y,Rankle_x,Rankle_y,Lankle_x,Lankle_y,Rknee_angle,Lknee_angle,Rhip_angle,Lhip_angle,labels
0,0.3930828869342804,0.44226017594337463,0.4915259778499603,0.44146284461021423,0.41752901673316956,0.6216199994087219,0.4704478681087494,0.6231979727745056,0.4142433702945709,0.7450875639915466,0.4661276340484619,0.7410964369773865,0.40293461084365845,0.9031373262405396,0.45125746726989746,0.8438389301300049,2.5682846503915187,6.13678010330878,9.28575577303289,4.5171638014663245,2.0
1,0.393058180809021,0.4417943060398102,0.49159345030784607,0.44149258732795715,0.4175044596195221,0.6214789748191833,0.47048521041870117,0.623451292514801,0.41432610154151917,0.7448976039886475,0.46596041321754456,0.7408857941627502,0.4027157723903656,0.9030151963233948,0.45144128799438477,0.8441576361656189,2.7244104674400376,5.796299641483444,9.222772236842388,4.410520695769435,2.0
2,0.39334651827812195,0.44183310866355896,0.4919823706150055,0.44164374470710754,0.4175810217857361,0.6222212910652161,0.4707407057285309,0.6242738366127014,0.4143586754798889,0.7470795512199402,0.4658283591270447,0.7433909177780151,0.4033113121986389,0.9040126800537109,0.45167550444602966,0.8440717458724976,2.548350726484159,5.64020307754393,9.130029834833863,4.272730733108801,2.0
3,0.3924843966960907,0.44125065207481384,0.4916287362575531,0.4421529173851013,0.41108161211013794,0.6225799918174744,0.46637535095214844,0.6258168816566467,0.40833863615989685,0.7487411499023438,0.4644532799720764,0.7445040345191956,0.40262579917907715,0.9078769683837891,0.454414039850235,0.8414379954338074,0.8104660139421753,4.985127048216384,7.101325013111364,6.901159565410751,2.0
4,0.3875080347061157,0.4426189064979553,0.48898282647132874,0.44238561391830444,0.4047357141971588,0.6278546452522278,0.46138796210289,0.6309690475463867,0.3893715739250183,0.7549326419830322,0.46277934312820435,0.7447679042816162,0.39671772718429565,0.9116830825805664,0.45448797941207886,0.8401208519935608,9.57700403308533,5.670124932251241,12.207240986867419,9.025345514715923,2.0
5,0.38220763206481934,0.4458509683609009,0.48441028594970703,0.4442897140979767,0.3997034430503845,0.6275054812431335,0.4568869471549988,0.6308351159095764,0.3826799690723419,0.7488306760787964,0.4596749246120453,0.7418924570083618,0.37160807847976685,0.9100002646446228,0.4537736475467682,0.838136613368988,4.057303330241723,4.946785709830891,13.488582661748637,9.831047448928757,2.0
6,0.3789560794830322,0.4473836123943329,0.47819089889526367,0.44434261322021484,0.3937986195087433,0.6272388696670532,0.4510838985443115,0.6304839253425598,0.37281662225723267,0.7501962184906006,0.4530356824398041,0.736924409866333,0.369436115026474,0.9088735580444336,0.4541757106781006,0.8366173505783081,8.463471298469813,0.395335398865825,14.401571450825429,9.336015109937392,2.0
7,0.3786652982234955,0.4468335211277008,0.4761419892311096,0.44251537322998047,0.39145714044570923,0.6296449899673462,0.44615545868873596,0.6342312693595886,0.35072603821754456,0.7465651035308838,0.45258277654647827,0.7468940019607544,0.3602873682975769,0.9085317254066467,0.45480480790138245,0.8378201127052307,22.585052399595725,1.8652363076811298,23.209273326497993,12.154818641920542,2.0
8,0.3764379024505615,0.4462256133556366,0.47403788566589355,0.44427329301834106,0.3864355683326721,0.6320902109146118,0.44064679741859436,0.6364045739173889,0.349464476108551,0.7518008947372437,0.45063409209251404,0.7501221299171448,0.3582969605922699,0.9130751490592957,0.4547353684902191,0.8383113741874695,20.297403321799834,2.3565039683061,20.241600612547842,14.87828441261297,2.0
9,0.3708975911140442,0.4449372887611389,0.4687487483024597,0.4450663924217224,0.3797406256198883,0.6321256756782532,0.43587151169776917,0.6373966932296753,0.3424864709377289,0.7575137615203857,0.45011982321739197,0.7558425664901733,0.3347092270851135,0.9130388498306274,0.4574216902256012,0.8380429744720459,13.684484367659337,1.7831073645276092,19.2519730178023,16.559838679379908,2.0
