,Rshoulder_x,Rshoulder_y,Lshoulder_x,Lshoulder_y,Rhip_x,Rhip_y,Lhip_x,Lhip_y,Rknee_x,Rknee_y,Lknee_x,Lknee_y,Rankle_x,Rankle_y,Lankle_x,Lankle_y,Rknee_angle,Lknee_angle,Rhip_angle,Lhip_angle,labels
0,0.3958057761192322,0.35411950945854187,0.5179780721664429,0.3422717750072479,0.4303867220878601,0.5856501460075378,0.4988889694213867,0.5804763436317444,0.43832534551620483,0.752161979675293,0.5176303386688232,0.7259003520011902,0.4578966498374939,0.9099077582359314,0.4729175567626953,0.741374135017395,4.342899816600664,78.25422155625603,5.765217569645074,11.925203900039548,2.0
1,0.3966393768787384,0.3540850281715393,0.5191532969474792,0.34229299426078796,0.4292585849761963,0.5854651927947998,0.497816801071167,0.580422043800354,0.43798595666885376,0.7519046664237976,0.518063485622406,0.7357271313667297,0.4580910801887512,0.9114139676094055,0.4750404357910156,0.7063850164413452,4.182285833083313,131.7219455789171,5.022891267593934,12.54766009038309,2.0
2,0.3956979811191559,0.3541019856929779,0.5187779068946838,0.3415423333644867,0.42856597900390625,0.5840399861335754,0.49801531434059143,0.5780805349349976,0.43696698546409607,0.7560872435569763,0.5287551283836365,0.7353771328926086,0.45878639817237854,0.9138405919075012,0.4777301251888275,0.6952300667762756,5.079302770345151,139.2537904361759,5.339403749205701,16.074099635320152,2.0
3,0.3947942852973938,0.35459980368614197,0.5174926519393921,0.34081995487213135,0.4272584915161133,0.5821304321289062,0.49628061056137085,0.5754804015159607,0.43707746267318726,0.751569390296936,0.5082668662071228,0.7348111867904663,0.4587368369102478,0.9148163199424744,0.5016444325447083,0.6470913290977478,4.241206458776787,179.98481614769244,4.803613553885697,9.467378174844441,2.0
4,0.39490947127342224,0.35516464710235596,0.5172066688537598,0.3406709134578705,0.4262761175632477,0.5815340876579285,0.4950365424156189,0.576009213924408,0.43689146637916565,0.7474654316902161,0.5051053762435913,0.7372496128082275,0.45884451270103455,0.9129984974861145,0.4938763678073883,0.6814424991607666,3.8940283643933924,172.1966213655163,4.228425649417147,8.954944199479371,2.0
5,0.3951420485973358,0.35528886318206787,0.517078161239624,0.3406476676464081,0.4272916316986084,0.5836020708084106,0.4953218400478363,0.5789307355880737,0.43591928482055664,0.7451084852218628,0.5107042789459229,0.7233977913856506,0.45855364203453064,0.9123041033744812,0.4788060784339905,0.7631723284721375,4.6518052010123085,44.806546455783604,4.9574925727842185,11.29468983992632,2.0
6,0.3949531614780426,0.3546638786792755,0.5159242749214172,0.34049591422080994,0.4279642105102539,0.5840190052986145,0.49563899636268616,0.5781683325767517,0.4360337257385254,0.7470951080322266,0.5089527368545532,0.7282284498214722,0.4585462510585785,0.9127880930900574,0.4800337851047516,0.7091111540794373,4.9044723462808975,128.53744105358533,5.357462081087078,9.948518183391286,2.0
7,0.393228679895401,0.3547426760196686,0.5152865648269653,0.3401227593421936,0.4278673231601715,0.5828498005867004,0.49670037627220154,0.5754305720329285,0.4363240599632263,0.7515490651130676,0.5181149244308472,0.7272278666496277,0.45868921279907227,0.913880467414856,0.48405322432518005,0.6967298984527588,4.974738716970677,139.87036158034903,5.764761867627698,12.54614422123592,2.0
8,0.39264750480651855,0.3567056655883789,0.5148842930793762,0.33943837881088257,0.427750825881958,0.584476888179779,0.49611204862594604,0.5772252678871155,0.4358157515525818,0.7493419647216797,0.5154597163200378,0.7219929099082947,0.45810189843177795,0.9133413434028625,0.48196911811828613,0.7655700445175171,4.938033599028756,45.155839976802696,5.960715641868632,12.126155751681978,2.0
9,0.3946702480316162,0.35690146684646606,0.5173488855361938,0.3393046259880066,0.4292260706424713,0.5852852463722229,0.4969664514064789,0.5794235467910767,0.43794113397598267,0.7499139308929443,0.514201283454895,0.7323079705238342,0.45818859338760376,0.9133489727973938,0.47714829444885254,0.7139647006988525,4.031934549316304,122.7698069514694,5.5736519179792765,11.28376977415627,2.0
10,0.3962600529193878,0.35606715083122253,0.5203976631164551,0.33973681926727295,0.43002524971961975,0.582480788230896,0.4986734986305237,0.5755306482315063,0.43921786546707153,0.7545245885848999,0.5217897891998291,0.7264536023139954,0.4591032862663269,0.9144526124000549,0.4865112900733948,0.6762180924415588,4.02925927653979,153.62918192531345,5.423531259750746,13.97201509593458,2.0
11,0.3984401822090149,0.35324540734291077,0.5219295024871826,0.3420882523059845,0.43015551567077637,0.5877240896224976,0.49817436933517456,0.5814865827560425,0.43865543603897095,0.7493470311164856,0.5069993734359741,0.7283232808113098,0.4592370390892029,0.912503182888031,0.48560428619384766,0.7472112774848938,4.179223193188335,52.00069847237913,4.692544958913885,9.106208246537733,2.0
12,0.3997729420661926,0.3492778241634369,0.5241294503211975,0.3446773588657379,0.4295119643211365,0.5870707631111145,0.4959179759025574,0.582225501537323,0.43885964155197144,0.7558231949806213,0.511891782283783,0.7402470111846924,0.45952168107032776,0.911780595779419,0.4692756235599518,0.7019263505935669,4.376353497398924,137.73424437290555,3.9580163072419907,12.544995528172109,2.0
13,0.40040525794029236,0.34443992376327515,0.5232905149459839,0.34487634897232056,0.429298460483551,0.5848976373672485,0.4961431920528412,0.5799554586410522,0.44070321321487427,0.7597324252128601,0.5234420895576477,0.7254091501235962,0.46001920104026794,0.9122817516326904,0.47014808654785156,0.6916085481643677,3.4842526675911643,133.01372955599186,3.1195567385335607,17.217105591350332,2.0
14,0.39889243245124817,0.34338468313217163,0.5204122066497803,0.3415525555610657,0.42931532859802246,0.5827358961105347,0.4964751601219177,0.5780126452445984,0.44075384736061096,0.7566516399383545,0.5195627212524414,0.7284953594207764,0.46047940850257874,0.9120054841041565,0.4728427827358246,0.7342738509178162,3.47327811879876,91.67175348074318,3.4808250293516494,14.502902248223307,2.0
15,0.39312225580215454,0.3456650376319885,0.5151906609535217,0.3353312909603119,0.4299311637878418,0.5835773348808289,0.49694108963012695,0.5738678574562073,0.43916982412338257,0.7578121423721313,0.5223041772842407,0.7268535494804382,0.46119779348373413,0.9144157767295837,0.4847732186317444,0.7145933508872986,4.97151184290226,117.50390121038711,5.759638176395924,13.788264565783123,2.0
16,0.3890824019908905,0.3535768389701843,0.5119362473487854,0.33428385853767395,0.4302988648414612,0.5845605731010437,0.49782997369766235,0.5741509199142456,0.43664494156837463,0.7588098049163818,0.5418863892555237,0.7185860872268677,0.4605841040611267,0.9163830876350403,0.4736196994781494,0.6477376222610474,6.552782023444962,153.02624929335354,8.031543822332281,20.328659693602617,2.0
17,0.3867972195148468,0.3598073720932007,0.5073849558830261,0.3287096321582794,0.4322441518306732,0.5832239985466003,0.4988710284233093,0.5763819813728333,0.43683356046676636,0.746394157409668,0.5328657031059265,0.7223915457725525,0.45771098136901855,0.9133645296096802,0.43391522765159607,0.7392720580101013,5.515979490466037,93.42518995681951,9.886999159011395,15.075208098747055,2.0
18,0.3864961564540863,0.36723995208740234,0.5064840316772461,0.32589131593704224,0.4351818561553955,0.5845963358879089,0.5023189783096313,0.5760133266448975,0.4394868314266205,0.7535438537597656,0.5365480780601501,0.7241305112838745,0.45698118209838867,0.9153449535369873,0.43458181619644165,0.6822052597999573,4.711348209206591,125.36321245598987,11.165656267413397,13.966328020057773,2.0
19,0.38969844579696655,0.3668787181377411,0.5124349594116211,0.3248823881149292,0.43784013390541077,0.5846315622329712,0.5038836598396301,0.5770461559295654,0.4404195249080658,0.7558063864707947,0.5386447906494141,0.724674642086029,0.4573679566383362,0.9168811440467834,0.4296296536922455,0.7376266717910767,5.143300990705313,96.47419985422556,11.603340412450223,15.19197172969129,2.0
20,0.3972022533416748,0.3631000518798828,0.5199987888336182,0.3270202875137329,0.4381488263607025,0.584443211555481,0.5026025772094727,0.5807459354400635,0.4453461766242981,0.7601032257080078,0.5115233659744263,0.7341244220733643,0.4579891264438629,0.919216513633728,0.3954339325428009,0.7536239624023438,2.1968300745237457,83.79371985631758,8.134461526622232,7.250919778517385,2.0
21,0.39992213249206543,0.3504619896411896,0.5235807299613953,0.33457502722740173,0.43244343996047974,0.5813113451004028,0.4992930293083191,0.5761560201644897,0.4452911913394928,0.7557922601699829,0.5201215744018555,0.7296079993247986,0.459111750125885,0.9160135984420776,0.42750367522239685,0.6827579736709595,0.7187576501163733,124.56191094853892,3.807548065122063,13.470732053193899,2.0
22,0.40202847123146057,0.3407852351665497,0.5250958204269409,0.33673372864723206,0.43012160062789917,0.5810354948043823,0.49800777435302734,0.5785835981369019,0.4384447932243347,0.7484351992607117,0.5206758975982666,0.7325674891471863,0.45886510610580444,0.9122040271759033,0.4390682578086853,0.7398661971092224,4.261090311112696,93.26368010613447,3.823037428282589,14.765117371057983,2.0
23,0.3971260190010071,0.3411765396595001,0.5208402276039124,0.3334311544895172,0.42892175912857056,0.5810152888298035,0.4972309172153473,0.5779408812522888,0.4387260377407074,0.7551195621490479,0.5108030438423157,0.7376165390014648,0.4599010944366455,0.9140194058418274,0.4816499352455139,0.6542421579360962,4.36746255480449,165.5854060386251,4.328666718927934,10.373608482978483,2.0
24,0.3860896825790405,0.3449934422969818,0.510628342628479,0.3259822130203247,0.4307727813720703,0.5806968212127686,0.5005260705947876,0.5677571892738342,0.4400784373283386,0.7586719393730164,0.5277132987976074,0.7213277816772461,0.4599153995513916,0.914228081703186,0.5028644800186157,0.6460798382759094,4.27423923414824,171.76472681899665,7.74131899827654,12.431929662575044,2.0
25,0.37954050302505493,0.3469310700893402,0.5030139088630676,0.32090821862220764,0.4301982522010803,0.5801225304603577,0.5002378821372986,0.5650888085365295,0.4402240812778473,0.7555996775627136,0.5262545347213745,0.7094942331314087,0.45875564217567444,0.9123932123184204,0.5437120795249939,0.7417174577713013,3.47054594342373,18.234389841683196,8.986295970245465,10.864425657373175,2.0
26,0.37580856680870056,0.34820762276649475,0.49800676107406616,0.3143017590045929,0.4306005835533142,0.5764962434768677,0.5004331469535828,0.5576068758964539,0.441230446100235,0.7576102018356323,0.5364001393318176,0.7013049721717834,0.4593251645565033,0.9165049195289612,0.5728906393051147,0.6528595685958862,3.137853271407465,128.95968830080736,10.137459401054201,13.480810149857604,2.0
27,0.3754463493824005,0.35087811946868896,0.49404436349868774,0.3107762336730957,0.4364241659641266,0.5764517188072205,0.5041534304618835,0.5550824999809265,0.44423213601112366,0.7586700320243835,0.5579286813735962,0.6871540546417236,0.4629960060119629,0.9167315363883972,0.5331062078475952,0.5987595915794373,4.316442384071479,173.53096975551853,12.67324620393282,19.78508708183398,2.0
28,0.3723893165588379,0.3547838628292084,0.4892718195915222,0.3108755350112915,0.43641844391822815,0.5775052905082703,0.5041762590408325,0.5541993975639343,0.4443090856075287,0.7595899701118469,0.5458296537399292,0.7023919224739075,0.46134519577026367,0.9178153276443481,0.61021888256073,0.7131948471069336,3.6639963579718824,64.77647314218426,13.557802422106704,12.194222521068895,2.0
29,0.37138631939888,0.35777902603149414,0.4877658486366272,0.31030595302581787,0.43642839789390564,0.5783516764640808,0.502767026424408,0.555266797542572,0.44395026564598083,0.7550023198127747,0.5320536494255066,0.7057497501373291,0.46130770444869995,0.9162882566452026,0.5765017867088318,0.6531592011451721,3.704267746134576,128.78329435210708,13.991433565152391,7.508732504801856,2.0
